problem,solver_config,result,cpu_time_sec,wall_time_sec,user_time_sec,system_time_sec,cpu_usage_percent,max_rss_kib,max_vm_kib,max_mm_kib,exit_status,container_exit_code,timeout,memout,node_count,basin_size,bdd_iterations,bdd_basin_nodes,bdd_peak_nodes,bdd_gc_runs,active_rules,skipped_rules,retained_variables,pruned_variables,sink_scc_variables_before,sink_scc_variables_after,ternary_recursive_calls,ternary_cache_hits,ternary_cache_misses,variable_order,algorithm,experiment,source_revision,execution_uuid,import_sha256,benchmark_sha256,build_fingerprint,observed_at,scheduler_job_id,cluster,partition,allocation,cpu_limit_sec,wall_limit_sec,memory_limit_mb
BBM/model_045.bnet,cyber/full,completed,0.067405,0.413166,,,,12628,,,,,false,false,24,2048,0,1,1,,0,24,0,24,11,0,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_21,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_046.bnet,cyber/full,completed,42.0267,42.3685,,,,34336,,,,,false,false,53,21743271936,101,44,90792,,47,6,47,6,52,47,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_44,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_047.bnet,cyber/full,completed,0.054976,0.198056,,,,12644,,,,,false,false,23,16384,0,1,1,,0,23,0,23,14,0,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_154,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_048.bnet,cyber/full,completed,0.060761,0.18325,,,,12632,,,,,false,false,73,677299162710016,14,31,103,,12,61,12,61,55,12,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_38,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_049.bnet,cyber/full,completed,0.071615,0.560643,,,,12604,,,,,false,false,19,70720,33,25,344,,13,6,13,6,18,13,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_191,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_050.bnet,cyber/full,timeout,1792.47,1800.01,,,,1373720,,,,,true,false,188,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_51,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_051.bnet,cyber/full,completed,33.6915,33.9296,,,,19912,,,,,false,false,70,3320053760,119,120,37972,,65,5,65,5,69,65,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_164,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_052.bnet,cyber/full,completed,0.064942,0.22715,,,,12568,,,,,false,false,31,8192,17,12,209,,19,12,19,12,23,19,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_173,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_053.bnet,cyber/full,completed,0.065224,0.301954,,,,12488,,,,,false,false,15,368,17,14,170,,13,2,13,2,13,13,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_10,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_054.bnet,cyber/full,completed,358.364,360.335,,,,56996,,,,,false,false,62,1154578245308383232,573,114,116535,,37,25,37,25,61,37,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_107,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_055.bnet,cyber/full,completed,0.800718,0.938818,,,,12608,,,,,false,false,19,118032,51,70,1265,,18,1,18,1,19,18,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_46,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_056.bnet,cyber/full,completed,0.063483,0.316871,,,,12600,,,,,false,false,91,36893488147419103232,4,3,14,,3,88,3,88,66,3,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_7,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_059.bnet,cyber/full,completed,0.189551,0.379662,,,,12536,,,,,false,false,67,115964116992,24,34,800,,43,24,43,24,62,43,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_101,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_060.bnet,cyber/full,completed,1.73566,1.87782,,,,12608,,,,,false,false,49,34359738368,70,11,8356,,36,13,36,13,44,36,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_89,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_061.bnet,cyber/full,completed,1.06173,1.27401,,,,12660,,,,,false,false,26,16384,78,12,1248,,24,2,24,2,24,24,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_201,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_062.bnet,cyber/full,completed,0.064406,0.18691,,,,12620,,,,,false,false,18,8,4,11,71,,12,6,12,6,12,12,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_58,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_063.bnet,cyber/full,completed,0.060259,0.355409,,,,12560,,,,,false,false,13,304,25,28,129,,10,3,10,3,10,10,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_111,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_064.bnet,cyber/full,completed,0.057287,0.90325,,,,12604,,,,,false,false,12,224,3,5,17,,3,9,3,9,8,3,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_73,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_065.bnet,cyber/full,completed,0.37833,0.660533,,,,12640,,,,,false,false,32,2097152,20,11,256,,20,12,20,12,30,20,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_87,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_066.bnet,cyber/full,completed,0.838363,0.978748,,,,12496,,,,,false,false,38,262224,65,68,8034,,27,11,27,11,29,27,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_13,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_067.bnet,cyber/full,completed,0.056569,0.443974,,,,12544,,,,,false,false,13,280,12,11,45,,6,7,6,7,9,6,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_31,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_068.bnet,cyber/full,completed,0.115579,0.283124,,,,12592,,,,,false,false,23,4112,30,22,117,,15,8,15,8,19,15,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_29,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_070.bnet,cyber/full,completed,0.354657,0.513385,,,,12572,,,,,false,false,53,33554432,44,26,1467,,42,11,42,11,49,42,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_126,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_071.bnet,cyber/full,completed,0.056596,0.184439,,,,12544,,,,,false,false,42,268435456,0,1,1,,0,42,0,42,28,0,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_30,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_072.bnet,cyber/full,timeout,1793.46,1800.01,,,,1162288,,,,,true,false,81,,,,,,,,,,,,,,,,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_213,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_073.bnet,cyber/full,completed,0.090029,0.225023,,,,12636,,,,,false,false,33,87552,18,78,642,,25,8,25,8,31,25,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_144,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_074.bnet,cyber/full,completed,0.058092,0.221819,,,,12560,,,,,false,false,18,131072,13,3,109,,13,5,13,5,18,13,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_80,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_076.bnet,cyber/full,completed,47.2236,47.6886,,,,26076,,,,,false,false,51,1056561954816,150,29,41172,,47,4,47,4,49,47,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_200,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_077.bnet,cyber/full,completed,0.287914,0.512658,,,,12644,,,,,false,false,66,70368744177664,63,9,1716,,27,39,27,39,53,27,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_210,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_078.bnet,cyber/full,timeout,1793.99,1800.01,,,,2593264,,,,,true,false,164,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_212,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_079.bnet,cyber/full,timeout,1794.04,1800.01,,,,1386768,,,,,true,false,197,,,,,,,,,,,,,,,,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_96,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_080.bnet,cyber/full,completed,275.798,276.956,,,,122716,,,,,false,false,110,302065434206993907712,102,182,430252,,66,44,66,44,95,66,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_76,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_081.bnet,cyber/full,completed,0.527006,0.697274,,,,12624,,,,,false,false,42,2952790016,80,35,3069,,27,15,27,15,40,27,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_64,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_082.bnet,cyber/full,timeout,1794.6,1800.01,,,,1446336,,,,,true,false,128,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_127,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_083.bnet,cyber/full,timeout,1792.2,1800.01,,,,2484408,,,,,true,false,133,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_49,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_084.bnet,cyber/full,completed,1.20388,1.33335,,,,12604,,,,,false,false,81,1649267441664,53,22,7275,,40,41,40,41,58,40,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_196,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_085.bnet,cyber/full,completed,0.064692,0.291098,,,,12488,,,,,false,false,27,98304,21,12,227,,15,12,15,12,23,15,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_47,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_086.bnet,cyber/full,completed,0.06159,0.22288,,,,12632,,,,,false,false,20,11264,10,12,89,,11,9,11,9,18,11,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_170,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_087.bnet,cyber/full,completed,2.02956,2.24087,,,,12668,,,,,false,false,133,5183873914507529901140082688,109,16,5469,,33,100,33,100,99,33,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_41,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_088.bnet,cyber/full,completed,0.056097,0.429891,,,,12552,,,,,false,false,6,1,1,8,32,,6,0,6,0,6,6,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_138,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_089.bnet,cyber/full,completed,0.060496,0.209631,,,,12628,,,,,false,false,17,128,6,8,69,,10,7,10,7,13,10,,,,dependency,cyber-full,final-comparison-and-ablation,0f8d662,d2445532-9f87-471f-90a2-8fd5507132d8,f17ce4d8669280a7d5e535ef8777072cb75d85ea54f84a5e1ac35a687afd80ca,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:55:57+00:00,24473809_131,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
